callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
SDM6581,nan,155c54,nan,nan,ULLI,USPB,2022-02-17 21:26:07+00:00,2022-02-17 23:22:07+00:00,2022-02-17 00:00:00+00:00,59.79405212402344,30.25790405273438,304.8,57.98968505859375,56.16769113848287,731.52
RWZ1091,nan,155c35,nan,nan,USSK,UNWW,2022-02-17 21:27:08+00:00,2022-02-17 23:26:37+00:00,2022-02-17 00:00:00+00:00,56.7198051840572,60.70850003150202,1219.2,53.97605895996094,86.69264439174108,1379.22
SUM9608,nan,155bea,RA-89066,SU95,nan,VVNB,2022-02-17 21:40:00+00:00,2022-02-17 22:04:34+00:00,2022-02-17 00:00:00+00:00,18.66176799192267,106.0979669744318,11277.6,21.08006286621094,105.6181141246449,1684.02
SDM6453,nan,155c55,nan,nan,ULLI,nan,2022-02-17 21:45:41+00:00,2022-02-17 23:36:42+00:00,2022-02-17 00:00:00+00:00,59.79226684570312,30.27127075195312,304.8,53.85823912539724,52.90902530445772,11277.6
AFL1244,SU1244,155bd1,RA-89041,SU95,UUEE,nan,2022-02-17 21:52:20+00:00,2022-02-17 23:27:37+00:00,2022-02-17 00:00:00+00:00,55.96028137207031,37.33853426846591,914.4,53.02015686035156,51.97563171386719,8846.82
SDM6263,nan,155bdc,RA-89052,SU95,UUEE,nan,2022-02-17 21:56:05+00:00,2022-02-17 23:14:56+00:00,2022-02-17 00:00:00+00:00,55.96095715538929,37.3465633392334,609.6,54.72500610351562,52.83535228056066,10058.4
IAE9525,nan,155bf5,RA-89077,SU95,nan,nan,2022-02-17 22:01:43+00:00,2022-02-17 22:31:26+00:00,2022-02-17 00:00:00+00:00,55.33301401946504,83.1170654296875,4572.0,57.33567810058594,88.12013626098633,10058.4
DSM6505,nan,155c2c,nan,nan,UUEE,nan,2022-02-17 22:18:29+00:00,2022-02-17 23:57:24+00:00,2022-02-17 00:00:00+00:00,55.96766067763506,37.37420082092285,609.6,61.19769287109375,57.97887529645647,10668.0
AZO213,nan,155c21,nan,nan,nan,USSS,2022-02-17 22:23:48+00:00,2022-02-17 23:48:57+00:00,2022-02-17 00:00:00+00:00,51.14582643670551,45.37933349609375,10668.0,56.73284912109375,61.11316680908203,891.5400000000001
AZO267,nan,155c5c,nan,nan,nan,nan,2022-02-17 22:36:21+00:00,2022-02-17 23:31:39+00:00,2022-02-17 00:00:00+00:00,55.83320617675781,52.90840842507102,6096.0,57.99701238082627,66.134765625,10668.0
AZO327,nan,155c33,nan,nan,nan,nan,2022-02-17 22:37:03+00:00,2022-02-17 23:19:28+00:00,2022-02-17 00:00:00+00:00,50.8700975321107,45.75714111328125,10668.0,54.796142578125,52.28385476505055,6797.04
AZO128,nan,155c5b,nan,nan,nan,nan,2022-02-17 22:47:59+00:00,2022-02-18 00:03:36+00:00,2022-02-18 00:00:00+00:00,51.05965824450477,45.66642761230469,10058.4,55.40318298339844,60.18310546875,4495.8
LLM90,YC90,155bec,RA-89068,SU95,UUDD,nan,2022-02-17 23:01:18+00:00,2022-02-18 01:05:26+00:00,2022-02-18 00:00:00+00:00,55.4036865234375,37.89346133961397,304.8,64.82133768372616,61.74728393554688,10668.0
AZO307,nan,155c3d,nan,nan,nan,UWWW,2022-02-17 23:08:45+00:00,2022-02-17 23:44:17+00:00,2022-02-17 00:00:00+00:00,51.02218369306144,45.2777099609375,10668.0,53.6488037109375,50.00544956752233,998.22
RWZ1488,nan,155c6b,nan,nan,nan,USPB,2022-02-17 23:28:22+00:00,2022-02-18 00:49:20+00:00,2022-02-18 00:00:00+00:00,50.96306235103284,45.71495056152344,10668.0,57.98460388183594,56.15776800340222,678.1800000000001
SDM6376,nan,155c25,nan,nan,nan,UUEE,2022-02-17 23:38:34+00:00,2022-02-18 00:52:53+00:00,2022-02-18 00:00:00+00:00,56.8306926145392,51.39359997164819,10058.4,55.98586260262182,37.49470710754395,640.08
SUM9608,nan,155bea,RA-89066,SU95,VVNB,UIII,2022-02-17 23:59:18+00:00,2022-02-18 04:56:07+00:00,2022-02-18 00:00:00+00:00,21.18946140095339,105.9112548828125,1219.2,52.26901245117188,104.3878936767578,297.18
LLM173,nan,155bef,RA-89071,SU95,UUDD,nan,2022-02-18 00:18:09+00:00,2022-02-18 02:17:41+00:00,2022-02-18 00:00:00+00:00,55.40340100304555,37.8936767578125,304.8,64.82329287771451,61.76204681396484,10668.0
IAE322,nan,155bf3,RA-89075,SU95,USPP,nan,2022-02-18 00:23:23+00:00,2022-02-18 00:45:59+00:00,2022-02-18 00:00:00+00:00,57.85144353317002,55.83041381835938,1828.8,59.35885154594809,57.12625437769397,10058.4
AZO250,A4250,155c05,nan,nan,nan,nan,2022-02-18 00:32:37+00:00,2022-02-18 02:04:29+00:00,2022-02-18 00:00:00+00:00,55.41340973417638,61.14499178799716,3048.0,51.04701232910156,45.87088919974662,10972.8
4702,nan,1506b4,RA-67252,DH8D,nan,UHBB,2022-02-18 00:38:32+00:00,2022-02-18 01:22:25+00:00,2022-02-18 00:00:00+00:00,49.10893327098781,132.0422202662418,7010.400000000001,50.30978393554688,127.4638848555715,601.98
SDM6582,nan,155c54,nan,nan,USPP,ULLI,2022-02-18 00:39:33+00:00,2022-02-18 02:46:28+00:00,2022-02-18 00:00:00+00:00,57.86260986328125,55.80930648311492,1524.0,59.78596832792638,30.31326820110452,510.54
4530,nan,1506b8,RA-67256,DH8D,nan,nan,2022-02-18 00:42:19+00:00,2022-02-18 04:34:26+00:00,2022-02-18 00:00:00+00:00,52.79810501357256,140.2070486886161,5791.2,53.7945556640625,131.0416259765625,7315.200000000001
AZO326,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-18 00:54:43+00:00,2022-02-18 03:00:58+00:00,2022-02-18 00:00:00+00:00,55.48924332958156,67.67475128173828,10363.2,50.7581394001589,46.39190673828125,10980.42
NWC9059,nan,151d43,nan,nan,UUDD,nan,2022-02-18 00:58:15+00:00,2022-02-18 03:06:16+00:00,2022-02-18 00:00:00+00:00,55.39942932128906,37.89822746725643,304.8,67.39517211914062,60.36999246348505,10058.4
AZO328,nan,155c33,nan,nan,nan,nan,2022-02-18 00:59:00+00:00,2022-02-18 01:49:09+00:00,2022-02-18 00:00:00+00:00,55.47890873278602,51.6796875,3352.8,50.96203820180084,45.55374145507812,10972.8
AZO308,nan,155c3d,nan,nan,nan,nan,2022-02-18 01:01:43+00:00,2022-02-18 01:31:58+00:00,2022-02-18 00:00:00+00:00,53.34001961400953,49.94126263786764,3352.8,50.9164170087394,46.00471496582031,10972.8
LLM291,nan,155c01,nan,nan,nan,nan,2022-02-18 01:15:17+00:00,2022-02-18 02:49:14+00:00,2022-02-18 00:00:00+00:00,51.01156978283898,45.26298522949219,10668.0,58.25979976330773,62.82614135742188,10668.0
IAE105,nan,155bca,RA-89034,SU95,UHBB,UHWW,2022-02-18 01:15:53+00:00,2022-02-18 02:57:11+00:00,2022-02-18 00:00:00+00:00,50.47901218220339,127.4032510293497,914.4,43.40670310844809,132.1737016950335,-76.2
RWZ1092,nan,155c35,nan,nan,UNWW,USSS,2022-02-18 01:16:26+00:00,2022-02-18 03:49:50+00:00,2022-02-18 00:00:00+00:00,53.77546691894531,86.68715122767858,2133.6,56.74429166114936,60.9939673639113,822.96
AFL1245,SU1245,155bd1,RA-89041,SU95,nan,UUEE,2022-02-18 01:33:22+00:00,2022-02-18 03:12:23+00:00,2022-02-18 00:00:00+00:00,52.85997293763241,52.33470807756697,9144.0,55.98344421386719,37.49592174183238,624.84
AZO127,nan,155c5b,nan,nan,nan,nan,2022-02-18 01:39:24+00:00,2022-02-18 03:07:46+00:00,2022-02-18 00:00:00+00:00,55.27971170716366,60.79858953302556,4572.0,50.82103147345074,46.7449951171875,10363.2
AZO214,A4214,155c21,nan,nan,nan,nan,2022-02-18 01:45:15+00:00,2022-02-18 03:23:55+00:00,2022-02-18 00:00:00+00:00,56.64152526855469,60.55475234985352,2438.4,51.00472660387977,45.61004638671875,10363.2
IAE476,nan,155bf4,RA-89076,SU95,nan,UUDD,2022-02-18 01:46:16+00:00,2022-02-18 06:39:21+00:00,2022-02-18 00:00:00+00:00,53.1353759765625,90.0417642032399,10363.2,55.42662048339844,37.86551082835478,449.58
SDM6264,nan,155bdc,RA-89052,SU95,nan,UUEE,2022-02-18 01:50:40+00:00,2022-02-18 03:14:42+00:00,2022-02-18 00:00:00+00:00,54.65135192871094,53.02163516773897,10363.2,55.98376775192002,37.49788284301758,632.46
RWZ1250,nan,155c31,nan,nan,nan,nan,2022-02-18 02:00:20+00:00,2022-02-18 04:31:18+00:00,2022-02-18 00:00:00+00:00,56.17505089711334,90.27474403381348,9753.6,55.33502197265625,62.29264203239889,2430.78
61733,nan,14f125,nan,nan,UHWW,USSS,2022-02-18 02:01:28+00:00,2022-02-18 14:15:10+00:00,2022-02-18 00:00:00+00:00,43.39650816836599,132.1487208775112,-304.8,56.78901672363281,61.12604141235352,762.0
SDM6454,nan,155c55,nan,nan,nan,ULLI,2022-02-18 02:05:34+00:00,2022-02-18 04:13:49+00:00,2022-02-18 00:00:00+00:00,52.83343816207627,52.62725830078126,10972.8,59.78764343261719,30.30056762695312,449.58
SDM6596,nan,155c3b,nan,nan,UWKD,ULLI,2022-02-18 02:08:42+00:00,2022-02-18 03:57:29+00:00,2022-02-18 00:00:00+00:00,55.55282592773438,49.18986927379261,1524.0,59.78657350701801,30.30777503704202,480.06
KZN9406,nan,15064b,nan,nan,UUWW,nan,2022-02-18 02:19:36+00:00,2022-02-18 02:48:11+00:00,2022-02-18 00:00:00+00:00,55.57315063476562,37.24107222123579,609.6,52.96387753244174,38.54678780691965,5798.820000000001
4702,nan,1506b4,RA-67252,DH8D,UHBB,nan,2022-02-18 02:35:43+00:00,2022-02-18 03:13:40+00:00,2022-02-18 00:00:00+00:00,50.45901489257812,127.4051224557977,609.6,53.09389793266684,127.2984270368304,4411.98
LLM188,YC188,155c00,nan,nan,nan,nan,2022-02-18 02:37:07+00:00,2022-02-18 03:03:49+00:00,2022-02-18 00:00:00+00:00,56.20230102539062,58.21272416548295,10668.0,58.42627056574417,63.35293579101562,10668.0
SDM6588,nan,155c53,nan,nan,nan,ULLI,2022-02-18 02:37:20+00:00,2022-02-18 04:32:04+00:00,2022-02-18 00:00:00+00:00,61.6565769001589,50.56986490885417,2133.6,59.78233337402344,30.33627319335938,563.88
DSM6506,nan,155c2c,nan,nan,nan,UUEE,2022-02-18 02:42:30+00:00,2022-02-18 04:44:20+00:00,2022-02-18 00:00:00+00:00,61.20048522949219,58.03969247000558,10363.2,55.98637467723781,37.51547813415527,685.8000000000001
AZO268,nan,155c5c,nan,nan,nan,nan,2022-02-18 03:07:05+00:00,2022-02-18 03:32:53+00:00,2022-02-18 00:00:00+00:00,58.4359130859375,60.08679789881553,10363.2,56.85726928710938,55.81449508666992,10363.2
FV6228,nan,155bd3,RA-89043,SU95,nan,UUEE,2022-02-18 03:08:46+00:00,2022-02-18 05:27:18+00:00,2022-02-18 00:00:00+00:00,55.42057877880031,61.19451349431818,2438.4,55.99456787109375,37.42003440856934,571.5
SDM6248,nan,155c59,nan,nan,nan,UUEE,2022-02-18 03:14:21+00:00,2022-02-18 04:32:56+00:00,2022-02-18 00:00:00+00:00,55.49054679224047,51.6880989074707,3352.8,55.9897264383607,37.53813743591309,762.0
GZP789,nan,155bc7,RA-89031,SU95,nan,nan,2022-02-18 03:34:08+00:00,2022-02-18 04:02:13+00:00,2022-02-18 00:00:00+00:00,55.27123919988082,58.34630792791193,9144.0,58.11676025390625,62.05831220073085,10058.4
UTA352,UT352,151d55,nan,nan,nan,UUWW,2022-02-18 03:42:00+00:00,2022-02-18 05:48:19+00:00,2022-02-18 00:00:00+00:00,59.36151123046875,57.11837768554688,10058.4,55.66376766916049,37.32467651367188,762.0
SDM6114,nan,155c15,nan,nan,nan,UUEE,2022-02-18 03:56:18+00:00,2022-02-18 04:40:56+00:00,2022-02-18 00:00:00+00:00,52.18477928032309,39.90532575334822,10972.8,55.98976135253906,37.53861860795454,762.0
AFL1343,nan,155bc1,RA-89025,SU95,nan,UUEE,2022-02-18 03:57:52+00:00,2022-02-18 04:30:10+00:00,2022-02-18 00:00:00+00:00,57.62503051757812,39.62287902832031,4876.8,55.98516431905455,37.50775337219238,624.84
SDM6373,nan,155be2,RA-89058,SU95,UUEE,ULMM,2022-02-18 04:00:46+00:00,2022-02-18 06:06:45+00:00,2022-02-18 00:00:00+00:00,55.96202087402344,37.35043612393466,914.4,68.85159301757812,32.62193952287947,876.3000000000001
RA67246,nan,1506ae,nan,nan,nan,nan,2022-02-18 04:05:19+00:00,2022-02-18 04:26:59+00:00,2022-02-18 00:00:00+00:00,56.35011291503906,85.37999933416192,2133.6,56.32183010295286,90.3391170501709,10530.84
IAE106,nan,155bca,RA-89034,SU95,UHWW,UHBB,2022-02-18 04:05:40+00:00,2022-02-18 05:42:53+00:00,2022-02-18 00:00:00+00:00,43.39618230270127,132.1478053501674,-304.8,50.29159287274894,127.5476321658573,632.46
SDM6408,nan,155bb9,RA-89017,SU95,UUYY,UUEE,2022-02-18 04:06:35+00:00,2022-02-18 05:43:37+00:00,2022-02-18 00:00:00+00:00,61.6025390625,50.73221479143415,1219.2,55.99900817871094,37.44939630681818,670.5600000000001
RWZ398,nan,155c38,nan,nan,nan,UUDD,2022-02-18 04:09:50+00:00,2022-02-18 05:19:50+00:00,2022-02-18 00:00:00+00:00,57.48014831542969,48.16749572753906,9144.0,55.42936706542969,37.86211799172794,480.06
LLM89,YC89,155bec,RA-89068,SU95,nan,UUDD,2022-02-18 04:14:33+00:00,2022-02-18 06:49:09+00:00,2022-02-18 00:00:00+00:00,64.07826232910156,62.93021568885217,10363.2,55.42776489257812,37.8640567555147,457.2
SDM6171,nan,155c24,nan,nan,UUEE,nan,2022-02-18 04:16:06+00:00,2022-02-18 05:43:23+00:00,2022-02-18 00:00:00+00:00,55.97008139400159,37.38836288452148,609.6,52.87566104177701,52.47980608258929,10668.0
RWZ771,nan,155c60,nan,nan,ULLI,nan,2022-02-18 04:28:58+00:00,2022-02-18 05:45:10+00:00,2022-02-18 00:00:00+00:00,59.79537187996557,30.2490550074084,304.8,58.88741703356727,47.55176412648168,8663.94
RWZ1243,nan,155c22,nan,nan,nan,nan,2022-02-18 04:33:24+00:00,2022-02-18 05:02:27+00:00,2022-02-18 00:00:00+00:00,55.41307067871094,61.68799007640165,2438.4,58.11586024397511,65.90011596679688,10668.0
SDM6489,nan,155bd4,RA-89044,SU95,UUEE,UWSS,2022-02-18 04:39:27+00:00,2022-02-18 05:51:18+00:00,2022-02-18 00:00:00+00:00,55.96561237917108,37.36802101135254,914.4,51.71461486816406,46.08089137721706,335.28
4703,nan,1506b4,RA-67252,DH8D,nan,UHBB,2022-02-18 04:46:05+00:00,2022-02-18 05:29:45+00:00,2022-02-18 00:00:00+00:00,53.35049386751854,127.2079467773438,5181.6,50.30978393554688,127.4608491596423,601.98
GZP9644,nan,155bbc,RA-89020,SU95,nan,nan,2022-02-18 04:50:11+00:00,2022-02-18 05:05:57+00:00,2022-02-18 00:00:00+00:00,57.41885375976562,88.38955879211426,9753.6,56.65570275258209,86.0057609311996,2575.56
SSF019,nan,1506a7,RA-67239,CRJ2,nan,ULLI,2022-02-18 04:50:33+00:00,2022-02-18 05:19:19+00:00,2022-02-18 00:00:00+00:00,59.82940156581038,34.34089397561961,8534.4,59.79630292472193,30.33599853515625,480.06
SDM6293,nan,155c26,nan,nan,UUEE,nan,2022-02-18 04:52:50+00:00,2022-02-18 06:12:45+00:00,2022-02-18 00:00:00+00:00,55.96961587162341,37.38570213317871,609.6,54.69371213751324,52.55168568004261,10058.4
SDM6377,nan,155c18,nan,nan,UUEE,nan,2022-02-18 04:57:46+00:00,2022-02-18 05:55:56+00:00,2022-02-18 00:00:00+00:00,55.96626411050052,37.36956596374512,609.6,57.71173095703125,48.30791473388672,10668.0
GZP9618,nan,142587,RA-09607,FA7X,ULLI,UUMO,2022-02-18 04:58:18+00:00,2022-02-18 06:03:29+00:00,2022-02-18 00:00:00+00:00,59.79437255859375,30.2559814453125,304.8,55.50979614257812,37.54868940873579,510.54
AZO298,nan,155c20,nan,nan,nan,UUWW,2022-02-18 05:01:46+00:00,2022-02-18 05:41:44+00:00,2022-02-18 00:00:00+00:00,55.8603515625,32.92294588955966,9448.8,55.6494140625,37.30565851384943,670.5600000000001
SSF9946,nan,15069e,RA-67230,CRJ2,ULLI,nan,2022-02-18 05:05:52+00:00,2022-02-18 06:34:20+00:00,2022-02-18 00:00:00+00:00,59.80064392089844,30.218994140625,609.6,52.09561157226562,39.21890258789062,10668.0
RWZ1081,nan,155c35,nan,nan,nan,nan,2022-02-18 05:06:18+00:00,2022-02-18 06:44:42+00:00,2022-02-18 00:00:00+00:00,56.74545546709481,60.46440862840222,2743.2,52.58149745100636,43.42354038783483,10988.04
GZP252,nan,155bda,RA-89050,SU95,nan,UUWW,2022-02-18 05:07:02+00:00,2022-02-18 11:54:11+00:00,2022-02-18 00:00:00+00:00,55.29097734871557,58.56486927379261,9448.8,55.61668395996094,37.37324107776988,701.0400000000001
SDM6231,nan,155c3c,nan,nan,ULLI,UWWW,2022-02-18 05:07:43+00:00,2022-02-18 06:57:57+00:00,2022-02-18 00:00:00+00:00,59.79583740234375,30.24592958647629,304.8,53.67668151855469,50.03833007812501,1043.94
LLM174,YC174,155bef,RA-89071,SU95,nan,UUDD,2022-02-18 05:10:43+00:00,2022-02-18 07:50:26+00:00,2022-02-18 00:00:00+00:00,64.79823303222656,61.9310302734375,10363.2,55.42579262943591,37.86654385653409,441.96
AZO268,nan,155c5c,nan,nan,nan,nan,2022-02-18 05:14:22+00:00,2022-02-18 06:04:55+00:00,2022-02-18 00:00:00+00:00,55.48696226992849,51.7386531829834,3048.0,51.09324645996094,45.53974048511402,10972.8
IAE217,nan,155bf3,RA-89075,SU95,nan,nan,2022-02-18 05:15:34+00:00,2022-02-18 06:00:42+00:00,2022-02-18 00:00:00+00:00,58.4200791181144,64.1612548828125,10363.2,55.55442810058594,57.93764981356534,9799.32
RWZ1049,nan,155c32,nan,nan,USSK,nan,2022-02-18 05:17:11+00:00,2022-02-18 05:37:57+00:00,2022-02-18 00:00:00+00:00,56.69894978151483,60.59332078503024,1828.8,54.74203336036811,59.44610595703124,9753.6
SDM6133,nan,155c36,nan,nan,ULLI,nan,2022-02-18 05:19:17+00:00,2022-02-18 06:46:26+00:00,2022-02-18 00:00:00+00:00,59.80146789550781,30.20635986328125,914.4,52.33392333984375,39.9993896484375,10058.4
SSF151,D2151,155c1e,nan,nan,nan,UUEE,2022-02-18 05:23:34+00:00,2022-02-18 05:49:36+00:00,2022-02-18 00:00:00+00:00,57.81410863844015,37.80734252929688,8229.6,55.98646545410156,37.51614657315341,685.8000000000001
AZO201,nan,155c05,nan,nan,nan,UUWW,2022-02-18 05:25:34+00:00,2022-02-18 06:03:28+00:00,2022-02-18 00:00:00+00:00,51.98176497119968,38.40969412667411,10972.8,55.61460850602489,37.36390113830566,701.0400000000001
AZV511,nan,151d4a,nan,nan,UUWW,nan,2022-02-18 05:42:14+00:00,2022-02-18 09:49:44+00:00,2022-02-18 00:00:00+00:00,55.57652877548993,37.24811553955078,609.6,29.64042663574219,32.45340200570914,10668.0
LLM845,YC845,155bfe,nan,nan,nan,ULLI,2022-02-18 05:44:55+00:00,2022-02-18 08:11:20+00:00,2022-02-18 00:00:00+00:00,64.83132934570312,61.75283203125,10363.2,59.78709411621094,30.3046875,419.1
SDM6067,nan,155c17,nan,nan,UUEE,nan,2022-02-18 05:45:12+00:00,2022-02-18 06:31:28+00:00,2022-02-18 00:00:00+00:00,55.96609497070312,37.36242120916193,609.6,52.634765625,40.17204284667969,10058.4
SDM6465,nan,155c1b,nan,nan,UUEE,nan,2022-02-18 05:46:19+00:00,2022-02-18 06:29:47+00:00,2022-02-18 00:00:00+00:00,55.96989440917969,37.38813920454545,609.6,52.88717651367188,38.77418518066406,7520.940000000001
RSD076,nan,14fc09,RA-64521,T214,UUWW,nan,2022-02-18 05:55:50+00:00,2022-02-18 06:31:57+00:00,2022-02-18 00:00:00+00:00,55.58067192465572,37.21841812133789,609.6,52.31433415817002,39.706787109375,10675.62
RFF203,nan,154c31,RA-85041,T154,UUMU,OSLK,2022-02-18 05:59:54+00:00,2022-02-18 09:06:50+00:00,2022-02-18 00:00:00+00:00,55.86915614241261,38.08899879455566,304.8,35.20513916015625,35.77019516302615,1051.56
SDM6405,nan,155c1c,nan,nan,UUEE,UUYY,2022-02-18 06:00:38+00:00,2022-02-18 07:20:58+00:00,2022-02-18 00:00:00+00:00,55.96146923000529,37.34896659851074,914.4,61.82208251953125,50.91653006417411,1432.56
SDM6415,nan,155bd6,RA-89046,SU95,UUEE,nan,2022-02-18 06:01:48+00:00,2022-02-18 06:51:27+00:00,2022-02-18 00:00:00+00:00,55.96719360351562,37.37432306463068,609.6,52.34902954101562,40.18852233886719,10066.02
VDA5953,nan,15409f,RA-82079,A124,nan,ZBTJ,2022-02-18 06:03:48+00:00,2022-02-18 10:18:38+00:00,2022-02-18 00:00:00+00:00,54.76615905761719,83.48187614889706,4572.0,38.90849304199219,117.4787770146909,464.8200000000001
RF64519,nan,14fc07,RF-64519,T214,UUMU,nan,2022-02-18 06:04:28+00:00,2022-02-18 06:38:55+00:00,2022-02-18 00:00:00+00:00,55.86221985897775,38.10419082641602,609.6,52.70844540353549,39.83728899274554,10675.62
RWZ387,nan,155c6c,nan,nan,UUDD,nan,2022-02-18 06:09:59+00:00,2022-02-18 06:41:49+00:00,2022-02-18 00:00:00+00:00,55.40570068359375,37.89063397575827,304.8,52.53424072265625,37.78892517089844,9448.8
SDM6315,nan,155c2b,nan,nan,ULLI,nan,2022-02-18 06:10:04+00:00,2022-02-18 07:34:48+00:00,2022-02-18 00:00:00+00:00,59.80863926774364,30.25464288119612,304.8,52.17741394042969,39.16252136230469,10058.4
GZP9644,nan,155bbc,RA-89020,SU95,nan,UUWW,2022-02-18 06:15:33+00:00,2022-02-18 10:38:00+00:00,2022-02-18 00:00:00+00:00,56.31643004336599,84.94294166564941,2743.2,55.61647059553761,37.3725700378418,708.6600000000001
SDM6027,nan,155c29,nan,nan,ULLI,UUWW,2022-02-18 06:24:24+00:00,2022-02-18 07:35:45+00:00,2022-02-18 00:00:00+00:00,59.80838012695312,30.25662231445312,304.8,55.61471557617188,37.36458518288352,708.6600000000001
SUM9608,nan,155bea,RA-89066,SU95,UIII,ULLI,2022-02-18 06:26:45+00:00,2022-02-18 14:14:19+00:00,2022-02-18 00:00:00+00:00,52.2658732786017,104.3994663783482,304.8,59.79556274414062,30.34030151367188,403.86
SSF020,nan,1506a7,RA-67239,CRJ2,ULLI,nan,2022-02-18 06:31:30+00:00,2022-02-18 06:54:48+00:00,2022-02-18 00:00:00+00:00,59.80938720703125,30.24911499023438,304.8,59.51144978151483,34.28378401131466,8229.6
SDM6479,nan,155c2d,nan,nan,UUEE,ULMM,2022-02-18 06:32:57+00:00,2022-02-18 08:32:57+00:00,2022-02-18 00:00:00+00:00,55.96971130371094,37.38605846058238,609.6,68.53937181375794,32.54795837402344,1988.82
4703,nan,1506b4,RA-67252,DH8D,UHBB,nan,2022-02-18 06:46:12+00:00,2022-02-18 07:22:29+00:00,2022-02-18 00:00:00+00:00,50.46043395996094,127.4013639751233,609.6,49.33215125132415,131.8086162366365,7620.0
AZO298,nan,155c20,nan,nan,UUWW,nan,2022-02-18 06:49:19+00:00,2022-02-18 07:23:12+00:00,2022-02-18 00:00:00+00:00,55.55469577595338,37.16185569763184,914.4,52.30036926269531,39.62409973144531,10058.4
SDM6225,nan,155c23,nan,nan,UUEE,nan,2022-02-18 06:50:35+00:00,2022-02-18 07:22:36+00:00,2022-02-18 00:00:00+00:00,55.97190856933594,37.40170565518466,609.6,56.19612121582031,42.09028764204545,8176.26
SDM6433,nan,155c15,nan,nan,UUEE,nan,2022-02-18 06:57:30+00:00,2022-02-18 07:36:54+00:00,2022-02-18 00:00:00+00:00,55.96267958818856,37.35548973083496,914.4,52.32941708322299,40.20792061941965,10668.0
IAE106,nan,155bca,RA-89034,SU95,UHBB,UIII,2022-02-18 06:59:00+00:00,2022-02-18 10:29:43+00:00,2022-02-18 00:00:00+00:00,50.47631215240995,127.396050530511,914.4,52.26368532342426,104.4076276506697,342.9
SSF323,nan,155c2f,nan,nan,ULLI,nan,2022-02-18 07:03:05+00:00,2022-02-18 08:29:25+00:00,2022-02-18 00:00:00+00:00,59.80980307368909,30.24583487675108,304.8,63.24894274695445,51.533349609375,7071.360000000001
SSF152,D2152,155c1e,nan,nan,UUEE,nan,2022-02-18 07:06:01+00:00,2022-02-18 07:28:15+00:00,2022-02-18 00:00:00+00:00,55.9676513671875,37.39021994850852,609.6,57.58570861816406,39.41293716430664,8534.4
LLM187,YC187,155c00,nan,nan,nan,nan,2022-02-18 07:06:08+00:00,2022-02-18 07:49:08+00:00,2022-02-18 00:00:00+00:00,58.49368286132812,64.27728468371976,10972.8,55.5215040303893,57.83194541931152,10012.68
RWZ772,nan,155c60,nan,nan,nan,ULLI,2022-02-18 07:07:35+00:00,2022-02-18 08:35:59+00:00,2022-02-18 00:00:00+00:00,58.82725524902344,48.13216670866936,8229.6,59.78797007415254,30.29839877424569,388.62
AZO527,nan,155c5b,nan,nan,nan,nan,2022-02-18 07:08:30+00:00,2022-02-18 07:28:48+00:00,2022-02-18 00:00:00+00:00,51.97613215042372,38.3411865234375,10972.8,54.13676116426112,36.74652099609375,2773.68
SDM6490,nan,155bd4,RA-89044,SU95,nan,nan,2022-02-18 07:13:31+00:00,2022-02-18 08:17:10+00:00,2022-02-18 00:00:00+00:00,51.88037419723252,46.15470886230469,3657.6,56.0621337890625,37.53770308061079,2804.16
AZO303,nan,155bf8,RA-89080,SU95,nan,ULLI,2022-02-18 07:14:14+00:00,2022-02-18 08:32:11+00:00,2022-02-18 00:00:00+00:00,52.11662292480469,38.06854248046875,10363.2,59.78801662639036,30.29830406452047,388.62
